ID,Name,Pos,Price,Team,xPts GW36-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,36,37,38,xPts if play,36,37,38,Probability to play,36,37,38,xPts,36,37,38
148332,R James,DEF,5.5,CHE,14.60167237,14.94465806,13.27584829,,112.7142857,63.5,63.5,,6.827332048,3.995002275,4.546506488,,0.986401892,0.921052632,0.921052632,,6.73449325,3.679607358,4.187571765
180322,T Silva,DEF,5.4,CHE,13.50200101,13.94575014,12.4561491,,147.9047619,74.73809524,74.73809524,,6.68816349,3.608970265,4.091323437,,0.988651751,0.894736842,0.894736842,,6.612264543,3.229078658,3.660657812
91483,Digne,DEF,5.2,AVL,13.78734384,13.86090558,12.46342121,,164.2857143,164.2857143,82.14285714,,5.072313889,7.416371964,1.361278126,,0.998714829,0.998714829,0.965789474,,5.065795098,7.406840658,1.314708085
23059,Coleman,DEF,4.3,EVE,13.72169581,13.79525755,12.35840662,,164.2857143,164.2857143,82.14285714,,5.254536807,6.552710722,1.99797437,,0.998714829,0.998714829,0.965789474,,5.247783829,6.544289368,1.929622615
181873,Cash,DEF,5.2,AVL,13.7220245,13.77769913,12.39679838,,170.8571429,170.8571429,85.42857143,,5.020496836,7.479859069,1.264453486,,0.999239237,0.999239237,0.973684211,,5.01667743,7.474168672,1.231178395
181081,Gabriel,DEF,5.3,ARS,13.54036951,13.64715419,12.10846852,,170.8571429,85.42857143,85.42857143,,6.160027748,3.458533338,4.126090093,,0.999239237,0.973684211,0.973684211,,6.15534143,3.367519302,4.017508774
23378,Keane,DEF,4.7,EVE,13.43400182,13.48967645,12.08408554,,169.0952381,169.0952381,84.54761905,,5.122820453,6.429923499,1.941129108,,0.999239237,0.999239237,0.973684211,,5.118923203,6.425031854,1.890046763
23135,Matip,DEF,6,LIV,12.09201981,13.29481959,11.74091625,,129.6666667,64.83333333,64.83333333,,6.037838839,3.960889535,4.870753819,,0.924915898,0.736842105,0.736842105,,5.584493129,2.918550184,3.588976498
274827,Mykolenko,DEF,4.5,EVE,13.17388513,13.29130406,11.89955964,,157.8571429,157.8571429,78.92857143,,5.055154204,6.286836967,1.970048383,,0.996961057,0.996961057,0.947368421,,5.039791879,6.267731629,1.866361626
131314,Mings,DEF,4.9,AVL,12.95712259,13.01279722,11.7065552,,170.8571429,170.8571429,85.42857143,,4.724252525,7.085552473,1.187553456,,0.999239237,0.999239237,0.973684211,,4.720658491,7.08016205,1.15630205
92422,Mina,DEF,5,EVE,12.59429282,12.71171174,11.37995828,,157.8571429,157.8571429,78.92857143,,4.806965298,6.066042275,1.851790341,,0.996961057,0.996961057,0.947368421,,4.792357205,6.047607919,1.754327691
