ID,Name,Pos,Price,Team,xPts GW34-38,xPts +2 per sub,xPts +2 per sub with 0.86 decay,GW xMins,34,35,36,37,38,xPts if play,34,35,36,37,38,Probability to play,34,35,36,37,38,xPts,34,35,36,37,38
23273,Adrian,GK,4.5,LIV,0.005882322,10.00301999,7.56760472,,0.018421053,0.018421053,0.036842105,0.018421053,0.018421053,,3.916921458,3.714446946,4.973395224,3.619341648,3.948197566,,0.000263158,0.000263158,0.000378536,0.000263158,0.000263158,,0.001030769,0.000977486,0.00188261,0.000952458,0.001038999
190419,Gillespie,GK,4,NEW,0.004196663,10.00156508,7.566518682,,0.018421053,0.018421053,0.018421053,0.018421053,0.018421053,,3.401898272,3.046319822,3.030603141,3.225382643,3.243116966,,0.000263158,0.000263158,0.000263158,0.000263158,0.000263158,,0.000895236,0.000801663,0.000797527,0.000848785,0.000853452
28906,Trent,DEF,8.3,LIV,30.8537173,31.12997186,23.55761916,,82.14285714,82.14285714,164.2857143,82.14285714,82.14285714,,6.068956544,5.228654222,9.370421888,5.026071812,5.933070675,,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,,5.861334347,5.049779209,9.358379294,4.85412725,5.730097205
139835,Cancelo,DEF,6.9,MCI,28.51405579,28.91487051,21.55026356,,81.71428571,80.64285714,80.64285714,161.2857143,80.64285714,,5.755999672,4.648543886,5.451082791,8.635262862,5.075299483,,0.960526316,0.947368421,0.947368421,0.996961057,0.947368421,,5.528789158,4.403883681,5.164183697,8.609020791,4.808178458
28849,Alonso,DEF,5.5,CHE,25.34111721,26.183571,20.30425221,,131.1071429,62.42857143,124.8571429,62.42857143,62.42857143,,6.802264309,3.961810629,7.406686814,4.232570545,4.845134941,,0.992423698,0.868421053,0.981086251,0.868421053,0.868421053,,6.750728302,3.440519757,7.266598598,3.675653368,4.207617186
45120,Robertson,DEF,7.9,LIV,26.09041273,26.51754325,20.0609397,,80.64285714,80.64285714,161.2857143,80.64285714,80.64285714,,5.208410467,4.541431686,7.918536181,4.293841659,5.163142299,,0.947368421,0.947368421,0.996961057,0.947368421,0.947368421,,4.9342836,4.302408966,7.894472202,4.067849993,4.891397967
23393,Azpilicueta,DEF,5.4,CHE,24.82302295,25.55794825,19.86613249,,151.5714286,76.83333333,144.3785714,71.07142857,71.07142857,,6.608584189,3.964680282,7.275081403,4.0174835,4.579838819,,0.990908438,0.921052632,0.983734176,0.868421053,0.868421053,,6.548501837,3.651679208,7.156746207,3.48886725,3.977228448
148332,R James,DEF,5.8,CHE,24.54227789,25.03872285,19.42937806,,131.2857143,63.5,127,63.5,63.5,,6.483301449,3.665430303,7.137858435,3.868194312,4.408548405,,0.995447849,0.921052632,0.993171773,0.921052632,0.921052632,,6.453788481,3.376054227,7.089119521,3.56281055,4.060505109
23238,van Dijk,DEF,6.8,LIV,25.28225814,25.55851269,19.32997959,,83.89047619,83.89047619,167.7809524,83.89047619,83.89047619,,4.927469611,4.342254808,7.653961385,4.066606733,4.926586266,,0.965789474,0.965789474,0.998714829,0.965789474,0.965789474,,4.758898283,4.193703985,7.644124736,3.927485977,4.758045157
77347,Laporte,DEF,6.2,MCI,23.43304846,24.76370934,18.65384473,,80.64285714,74.21428571,67.78571429,130.6190476,67.78571429,,5.395139789,4.400114856,5.164522825,7.043029183,4.817744628,,0.947368421,0.868421053,0.789473684,0.939932718,0.789473684,,5.111185063,3.821152375,4.077254862,6.619973563,3.803482601
